onset	duration	person	FG	kind	prosody	sentence_grammar	text	commentary
5814.520	2.000	ERZAEHLER	1	speech	regular	HS	Er hat etwas längere Haare und einen Vollbart.	
5816.840	1.680	FORREST (V.O.)	1	speech	regular	###	Und als ich dort angekommen war, dachte ich:	
5818.560	3.560	FORREST (V.O.)	1	speech	regular	###	Wenn ich schon so weit gekommen bin, kann ich auch wieder Kehrt machen und einfach weiterlaufen.	direkte Rede
5823.120	2.400	ERZAEHLER	1	speech	regular	HS	Forrest erreicht einen kleinen Leuchtturm am Atlantik.	
5826.680	0.640	FORREST (V.O.)	1	speech	regular	HS	Dann kam ich...	
5827.840	1.480	FORREST (V.O.)	1	speech	regular	HS	...kam ich zu einem anderen Ozean.	
5830.040	0.680	FORREST (V.O.)	1	speech	regular	HS	Und da dachte ich:	
5830.760	1.360	FORREST (V.O.)	1	speech	regular	###	Wenn ich schon so weit gekommen bin,...	direkte Rede
5832.800	1.920	FORREST (V.O.)	1	speech	regular	###	...kann ich doch einfach Kehrt machen und weiterlaufen.	
5837.000	1.680	FORREST (V.O.)	1	speech	regular	###	Wenn ich müde wurde, dann schlief ich.	
5839.400	1.720	FORREST (V.O.)	1	speech	regular	###	Wenn ich Hunger kriegte, dann aß ich.	
5841.880	0.520	FORREST (V.O.)	1	speech	regular	###	Und wenn ich mal...	
5843.040	0.840	ERZAEHLER	1	speech	regular	none	Auf der Wartebank	
5844.320	0.560	FORREST (V.O.)	1	speech	regular	HS	Sie wissen schon	
5845.080	0.880	ERZAEHLER	1	speech	regular	HS	Er sieht die Frau an.	
5846.440	0.520	FORREST (V.O.)	1	speech	regular	###	dann ging ich.	
5847.520	0.560	ELDERLY WOMAN	1	speech	regular	none	Also	
5848.440	2.160	ELDERLY WOMAN	1	speech	asking	question	Sie sind die ganze Zeit gelaufen?	
5852.160	0.400	FORREST	1	speech	regular	none	Ja	
5853.320	221.680	JACKSON BROWNE	0	song	regular	foreign	“Running On Empty”	
5856.600	1.640	ERZAEHLER	1	speech	regular	HS	Forrest läuft an einem Fluss entlang.	
5858.520	2.440	ERZAEHLER	1	speech	regular	HS	Unter seinem Käppi lugt sein nackenlanges Haar hervor.	
5861.760	3.840	ERZAEHLER	1	speech	regular	HS	Zwischen reifen Weizenfeldern läuft er auf einer einsamen schnurgeraden Straße.	
5866.640	2.760	ERZAEHLER	1	speech	regular	HS	Auf einer Feldsteinbrücke überquert er einen klaren Fluss.	
5869.880	2.560	ERZAEHLER	1	speech	regular	none	Im Hintergrund schneebedeckte Gipfel der Rocky Mountains.	
5877.600	3.120	ERZAEHLER	1	speech	regular	HS	In kurzer Hose läuft er mit fast schulterlangem Haar auf einer Landstraße. 	
5881.720	2.600	ERZAEHLER	1	speech	regular	HS	Forrest kommt in gleichbleibendem Tempo an einem Wald vorbei.	
5884.520	2.240	ERZAEHLER	1	speech	regular	HS	Das Laub leuchtet gelb, orange und rot.	
5887.000	0.400	FORREST (V.O.)	1	speech	regular	incomplete	Aber ich...	
5888.080	1.800	FORREST (V.O.)	1	speech	regular;addendum	completion	...ich habe auch sehr viel an Mama gedacht.	
5890.760	0.680	FORREST (V.O.)	1	speech	regular;addendum	none	...und an Bubba,	
5892.040	1.360	FORREST (V.O.)	1	speech	regular;addendum	none	...an Lt. Dan, aber...	
5894.320	2.040	FORREST (V.O.)	1	speech	regular;addendum	HS	...die meiste Zeit dachte ich doch an Jenny.	
5897.360	1.280	FORREST (V.O.)	1	speech	regular	HS	Ich hab' sehr oft an sie gedacht.	
5898.840	1.200	ERZAEHLER	1	speech	regular	none	In Greenbow beim Friseur	
5900.280	5.920	NEWSCASTER	1	broadcast	regular	HS	Seit mehr als zwei Jahren macht nun ein Mann names Forrest Gump, ein Gärtner aus Greenbow Alabama, nur zum schlafen halt.	
5906.240	1.720	NEWSCASTER	1	broadcast	regular	HS	Er läuft quer durch ganz Amerika.	
5908.400	1.320	NEWSCASTER	1	broadcast	regular	HS	Hier ist unser Bericht von...	
5908.400	2.240	NEWSCASTER	1	broadcast	regular	HS	Hier ist unser Bericht von Charles Cooper.	###movie only###
5909.760	1.520	ERZAEHLER	1	speech	regular	HS	Jenny bedient in einem Restaurant.	
5911.400	7.400	NEWSMAN	1	broadcast	regular	HS	Zum vierten mal auf seinem Weg durch Amerika will Forrest Gump, ein Gärtner aus Greenbow Alabama im heutigen Tag den Mississippi überqueren.	
5920.080	1.160	JENNY	1	exclamation	regular	HS	Ich werd verrückt.	
5920.880	0.320	NEWSMAN	0	broadcast	regular	address	Sir	
5921.240	0.920	NEWSMAN	0	broadcast	asking	question	Warum laufen sie?	
5921.200	0.760	JENNY	1	exclamation	regular	none	Forrest	
5922.200	1.120	1ST REPORTER	1	speech	asking	question	Wieso laufen sie?	
5923.320	1.680	2ND REPORTER	1	speech	asking	question	Laufen Sie für den Weltfrieden?	
5925.040	1.360	REPORTER X	1	speech	asking	question	Laufen Sie für die Obdachlosen?	
5926.360	1.680	3RD REPORTER	1	speech	asking	question	Laufen Sie für die Rechte der Frauen?	
5928.080	1.000	NEWSMAN	1	speech	asking	none	Oder für die Umwelt	
5929.160	0.960	REPORTER	1	speech	asking	none	Oder für die Tierwelt	
5930.120	4.080	FORREST (V.O.)	1	speech	regular	HS;NS	Sie konnten nicht fassen, dass jemand läuft und läuft, ohne irgendeinen besonderen Grund.	
5934.600	1.320	ERZAEHLER	1	speech	regular	HS	Die Reporter müssen mitlaufen.	
5936.440	1.760	FORREST	1	speech	regular	HS	Ich hatte einfach Lust zu laufen.	
5938.880	1.440	FORREST	1	speech	regular	HS	Ich hatte einfach Lust zu laufen.	
5940.320	0.640	ERZAEHLER	1	speech	regular	none	In einem Ort	
5941.000	0.640	ERZAEHLER	1	speech	regular	none	Ein junger Mann	
5941.600	0.520	YOUNG MAN	1	speech	asking	question	Sie sinds?	
5942.360	1.040	ERZAEHLER	1	speech	regular;addendum	HS	Hängt sich an seine Fersen.	
5943.440	1.480	YOUNG MAN	1	speech	regular	HS;HS	Ich kanns kaum fassen, sie sinds wirklich.	
5945.280	0.480	FORREST	1	speech	regular	incomplete	Und dann,...	
5946.480	3.920	FORREST	1	speech	regular;addendum	HS	Ohne irgendeinen Grund, gab es Leute, die sahen einen Sinn in dem, was ich tat.	
5950.480	1.760	YOUNG MAN	1	speech	regular	###	Es war als wäre mir plötzlich ein Licht aufgegangen.	
5952.400	0.640	YOUNG MAN	1	speech	regular	HS	Ich sagte mir:	
5953.080	1.600	YOUNG MAN	1	speech	regular	HS	Der Mann hat seine 5 Sinne beieinander.	direkte Rede
5954.760	1.480	YOUNG MAN	1	speech	regular	none;NS	Endlich jemand, der weiß wos lang geht.	direkte Rede
5956.320	1.640	YOUNG MAN	1	speech	regular	none;NS	Endlich jemand, der die Antwort kennt.	direkte Rede
5958.000	2.080	YOUNG MAN	1	speech	regular	HS;address	Ich folge ihnen überall hin, Mr. Gump.	
5960.480	1.480	FORREST (V.O.)	1	speech	regular	HS	Und dann hatte ich Gesellschaft.	
5962.000	1.720	ERZAEHLER	1	speech	regular	HS	Mit Abstand folgen ihm fünf Leute.	
5963.880	2.080	FORREST (V.O.)	1	speech	regular	HS	Kurze Zeit später hatte ich noch mehr Gesellschaft.	
5967.120	1.640	FORREST (V.O.)	1	speech	regular	HS	Und dann kamen noch mehr Leute dazu.	
5969.000	2.440	ERZAEHLER	1	speech	regular	HS	In der Wüste trabt eine lange Läuferschlange hinter ihm her.	
5971.640	3.160	FORREST (V.O.)	1	speech	regular	HS;NS	Später hat mir jemand erzählt, es hätte den Menschen Hoffnung gegeben.	
5976.760	0.480	FORREST	1	speech	regular	none	Naja	
5978.240	1.680	FORREST	1	speech	regular	HS	Naja ich versteh nichts davon, aber...	
5980.640	2.440	FORREST (V.O.)	1	speech	regular	HS;NS	...manche Leute haben mich gefragt, ob ich ihnen helfen könnte.	
5983.240	0.640	AGING HIPPIE	1	speech	regular	address	Hey, Mann	
5984.400	2.120	AGING HIPPIE	1	speech	regular	address;HS;NS	Hey, Ich wollte dich mal fragen, ob du mir helfen kannst.	
5986.560	1.560	AGING HIPPIE	1	speech	asking	question	Ich mach Autoaufkleber, weißt du?	
5988.280	1.680	AGING HIPPIE	1	speech	regular	HS	Und mir fehlt 'n guter neuer Slogan.	
5990.120	8.520	AGING HIPPIE	1	speech	regular	complex	Und wo du doch so 'ne super Inspiration für die Menschen hier bist, dachte ich, dir fällt vielleicht was gutes ein für, whoa, Mann, du bist gerade durch nen riesen Haufen Hundescheisse gelaufen.	
6000.160	1.000	FORREST	1	speech	regular	HS	Das passiert.	
6001.920	1.000	AGING HIPPIE	1	speech	asking	none	Was, Scheisse	
6004.280	0.640	FORREST	1	speech	regular	none	Manchmal	
6005.400	1.560	ERZAEHLER	1	speech	regular	HS	Der Mann bleibt nachdenklich stehen.	
6007.360	5.040	FORREST (V.O.)	1	speech	regular	HS;NS	Ein paar Jahre später habe ich gehört, dass der man wirklich einen Slogan auf Aufklebern rausgebracht hat.	
6012.480	1.640	FORREST (V.O.)	1	speech	regular	HS	Er hat ne Menge Geld damit verdient.	###ende movie only###
6014.000	1.400	ERZAEHLER	1	speech	regular	none	Ein Autoaufkleber: 'Shit happens'.	
6015.400	8.240	FORREST (V.O.)	1	speech	regular	complex	Und als ich an einem anderen Tag so vor mich hinlief, kam jemand, der hatte sein ganzes Geld bei einem T-Shirt-Geschäft verloren und der wollte mein Gesicht auf ein T-Shirt bringen.	
6024.080	2.640	FORREST (V.O.)	1	speech	regular;addendum	HS	Aber er konnte nicht zeichnen und hatte keinen Fotoapparat.	
6026.720	1.640	WILD-EYED MAN	1	speech	regular	HS	Hier, hier, das können sie benutzen.	
6028.440	1.680	WILD-EYED MAN	1	speech	regular	HS	Die Farbe kann sowieso niemand ausstehen.	
6030.200	3.200	ERZAEHLER	1	speech	regular	AND	Forrest drückt sich das gelbe T-Shirt ins verdreckte Gesicht und gibt es zurück.	
6033.440	1.280	ERZAEHLER	1	speech	regular;addendum	none	Darauf ein Smiley-Abdruck.	
6035.000	0.960	FORREST	1	speech	regular	none	Immer nur lächeln	
6036.800	5.680	FORREST (V.O.)	1	speech	regular	HS;NS	Ein paar Jahre später habe ich rausgefunden, dass der Mann wirklich eine Idee für ein T-Shirt hatte.	
6043.320	1.800	FORREST (V.O.)	1	speech	regular	HS	Der hat eine Menge Geld damit verdient.	
6045.280	2.080	ERZAEHLER	1	speech	regular	HS	Forrest läuft mit seinen Anhängern durch eine Steppe.	
6047.640	0.760	FORREST (V.O.)	1	speech	regular	none	Na, jedenfalls...	
6049.000	1.040	FORREST (V.O.)	1	speech	regular	HS	Ich hab ja schon gesagt:	
6050.480	1.840	FORREST (V.O.)	1	speech	regular	HS	Ich hatte ne menge Gesellschaft.	
6052.400	1.240	ERZAEHLER	1	speech	regular	none	Im Hintergrund Tafelberge	
6053.720	1.320	FORREST (V.O.)	1	speech	regular	HS	Meine Mama hatte immer gesagt:	
6055.080	3.480	FORREST (V.O.)	1	speech	regular	HS;NS	Man muss die Vergangenheit hinter sich zurück lassen, bevor man weitermacht.	direkte Rede
6059.440	3.120	FORREST (V.O.)	1	speech	regular	HS;NS	Und ich glaube, das war auch der ganze Grund für meine Lauferei.	
6064.640	6.800	FORREST (V.O.)	1	speech	regular	HS	Ich war inzwischen drei Jahre, zwei Monate, 14 Tage und 16 Stunden lang gelaufen.	
6072.240	0.760	ERZAEHLER	1	speech	regular	HS	Er bleibt stehen.	
6073.600	4.360	ERZAEHLER	1	speech	regular	HS;NS	Ein gutes Stück hinter ihm stoppt auch die Gruppe der rund fünfzig Männer und Frauen, die ihm gefolgt sind.	
6078.600	3.120	ERZAEHLER	1	speech	regular	HS	Sein welliges Haar unter dem Käppi reicht bis zu den Schulterblättern.	
6081.880	2.680	ERZAEHLER	1	speech	regular	HS	Sein zotteliger Bart bis auf die Brust.	
6083.920	0.680	ERZAEHLER	1	speech	regular	HS	Er dreht sich um.	
6085.760	0.360	YOUNG MAN	1	speech	commanding	none	Ruhe	
6086.360	1.360	YOUNG MAN	1	speech	commanding	HS	Ruhe, er will etwas sagen.	
6089.480	1.720	ERZAEHLER	1	speech	regular	HS	Forrest sieht zu den Leuten hinüber.	
6091.600	3.840	ERZAEHLER	1	speech	regular	HS	Er trägt eine blaue Trainingsjacke mit brauner Hose, darüber eine weite Regenjacke.	
6099.400	1.560	FORREST	1	speech	regular	HS	Ich bin müde, sehr sogar.	
6103.560	1.920	FORREST	1	speech	regular	HS;NS	Ich glaube, ich gehe wieder nach Hause.	
6106.320	2.320	ERZAEHLER	1	speech	regular	HS	Mit schleppenden Schritten geht er auf die Gruppe zu.	
6117.520	2.080	ERZAEHLER	1	speech	regular	HS	Die Leute weichen nach links und rechts aus...	
6119.880	1.560	ERZAEHLER	1	speech	regular;addendum	HS	...lassen ihn durch und sehen ihm nach.	
6123.280	1.320	YOUNG MAN	1	speech	asking	question	Was soll denn jetzt aus uns werden?	
6124.840	1.000	ERZAEHLER	1	speech	regular	HS	Forrest geht weiter.	
6126.280	0.520	FORREST (V.O.)	1	speech	regular	none	Und dann...	
6127.600	2.080	FORREST (V.O.)	1	speech	regular;addendum	HS	...waren die Zeiten meiner Lauferei vorbei.	
6131.000	1.280	FORREST (V.O.)	1	speech	regular	HS	Ich ging zurück nach Hause.	
6132.960	0.800	FORREST (V.O.)	1	speech	regular;addendum	none	Nach Alabama	
6133.800	0.640	ERZAEHLER	1	speech	regular	none	Im Fernseher	
6134.480	1.360	ERZAEHLER	1	speech	regular	HS	Ronald Reagan geht zu seinem Wagen.	
6134.480	5.000	CROWD ON THE TV	0	speech	regular		background noise	
6135.920	0.440	NEWSCASTER	1	speech	regular	none	Und dann...	
6137.040	0.800	NEWSCASTER	1	speech	regular;addendum	none	...plötzlich Schüsse	
6139.560	1.120	ERZAEHLER	1	speech	regular	HS	Der Schütze wird überwältigt.	
6140.480	2.960	NEWSCASTER	1	speech	regular	HS	Fünf oder sechs Schüsse wurden von dem Attentäter abgefeuert.	
6140.880	6.520	CROWD ON THE TV	1	non	regular	none	screaming	
6143.960	2.160	NEWSCASTER	1	speech	regular	HS	Der Präsident wurde in die Brust getroffen.	
6147.440	6.080	NEWSCASTER	0	speech	regular	incomplete	Der Täter wurde unmittelbar danach [...]	
6146.160	0.640	ERZAEHLER	1	speech	regular	none	Bei Forrest	
6146.840	0.360	ERZAEHLER	1	speech	regular	address	Louise	
6147.400	1.200	LOUISE	1	speech	regular	HS	Ich hab die Post geholt.	
6149.040	4.480	FORREST (V.O.)	1	speech	regular	HS	Und dann, eines Tages, aus heiterem Himmel bekam ich von Jenny einen Brief.	
6153.720	4.000	FORREST	1	speech	regular	HS;NS	Sie fragte mich, ob ich vielleicht nach, äh, Savannah fahren könnte, zu ihr.	indirekte rede
6157.840	1.080	FORREST	1	speech	regular;addendum	HS	Deswegen bin ich jetzt hier.	
6159.080	0.920	ELDERLY WOMAN	1	non	regular	none	ehhmhmhm	
6160.600	1.800	FORREST	1	speech	regular	HS	Sie hat mich im Fernsehen gesehen, Laufen.	
6163.120	0.800	FORREST	1	speech	regular	HS	Sie meint, ich...	
6164.600	7.760	FORREST	1	speech	regular	NS	...ich soll den neuner Bus nehmen zur Richmond Street.	
6167.600	4.840	FORREST	1	speech	regular	NS	Austeigen und einen Block weitergehen nach links zur Henry Street 1-9-4-7	
6172.680	0.840	FORREST	1	speech	regular	none	Apartment 4	
6173.960	0.560	ELDERLY WOMAN	1	speech	regular	none	Naja	
6175.000	2.200	ELDERLY WOMAN	1	speech	regular	HS	Da brauchen sie doch nicht in den Bus zu steigen.	
6177.520	3.480	ELDERLY WOMAN	1	speech	regular	HS	Die Henrystreet ist nur 5 oder 6 Blocks weiter.	
6181.160	1.000	ELDERLY WOMAN	1	speech	regular	none	Einfach da runter	
6182.400	1.160	ERZAEHLER	1	speech	regular	HS	Sie zeigt über die Straße.	
6183.640	0.680	FORREST	1	speech	regular	none	Einfach da runter	
6184.280	1.000	ELDERLY WOMAN	1	speech	regular	none	Einfach da runter	
6185.480	2.680	ERZAEHLER	1	speech	regular	AND	Er nimmt ihr den Brief ab und rennt mit Pralinenschachtel und Koffer...	
6188.400	1.400	FORREST	1	speech	regular	none	Vielen Dank für die Unterhaltung	
6189.960	0.680	ERZAEHLER	1	speech	regular	none	...auf die Straße.	
6191.200	2.520	ELDERLY WOMAN	0	speech	regular	HS;NS	Ich hoffe, es wird sich alles zum Guten wenden.	
6194.160	1.080	ERZAEHLER	1	speech	regular	NS	Forrest hetzt weiter.	
6198.440	1.400	ERZAEHLER	1	speech	regular	NS	Jenny öffnet ihre Wohnungstür.	
6201.640	1.000	JENNY	1	speech	regular	address	Hey	
6203.360	0.880	JENNY	1	speech	regular	address	Forrest	
6204.360	0.840	ERZAEHLER	1	speech	regular	NS	Sie umarmt ihn.	
6205.520	1.000	JENNY	1	speech	asking	question	Na, wie gehts dir?	
6207.240	1.160	JENNY	1	speech	commanding	imperative	Komm rein! komm rein!	
6208.640	1.200	FORREST	1	speech	regular	HS	Ich hab deinen Brief gekriegt.	
6209.880	0.160	JENNY	1	non	regular	none	aaaachhh	
6210.080	1.360	JENNY	1	speech	regular	HS	Ich hatte mich schon gewundert.	
6211.880	1.760	ERZAEHLER	1	speech	regular	HS	Jenny hat eine nackenlange Föhnfrisur.	
6213.880	1.080	FORREST	1	speech	regular	HS	Hier wohnst du also.	
6215.680	2.560	JENNY	1	speech	regular	complex	Ja, es ist nicht besonders ordentlich. Ich war arbeiten.	
6218.680	0.760	FORREST	1	speech	regular	HS	Es ist sehr nett.	
6220.640	1.840	FORREST	1	speech	regular	HS	Und eine Klimaanlage hast du ja auch.	
6222.720	2.400	ERZAEHLER	1	speech	regular	HS	Sie trägt noch ihr türkisfarbenes Kellnerinnen-Kleid.	
6225.640	0.560	FORREST	1	non	regular	none	ooooohhhh	
6226.800	1.120	ERZAEHLER	1	speech	regular	HS	Forrest gibt ihr die Schachtel.	
6229.040	0.680	JENNY	1	speech	regular	none	Vielen Dank	
6229.840	1.880	FORREST	1	speech	regular	HS	Ich hab welche gegessen.	
6233.520	63.560	JENNY	1	speech	regular	HS	Ach, ich hab ein, ich hab ein Album gemacht mit Zeitungsausschnitten von dir.	
6238.000	1.160	JENNY	1	speech	regular	none	Von allem möglichen	
6239.440	0.600	JENNY	1	speech	regular	HS	Da bist du.	
6240.080	0.360	FORREST	1	non	regular	none	aah	
6240.560	0.800	JENNY	1	speech	regular	HS	Ja, das bist du.	
6241.520	0.720	ERZAEHLER	1	speech	regular	none	Auf den Covern	
6242.240	0.880	JENNY	1	speech	regular	HS	Wie du läufst.	##timing s. movie###
6243.200	2.080	ERZAEHLER	1	speech	regular	none	von 'Runner's World' und vom 'National Enquirer'	
6245.320	0.240	FORREST	1	speech	regular	none	Ich...	
6245.760	0.320	FORREST	1	non	regular	none	eech	
6246.720	1.240	FORREST	1	speech	regular	HS	Ich bin sehr weit gelaufen.	
6248.640	1.320	FORREST	1	speech	regular	HS	Hab mir viel Zeit genommen.	
6250.080	1.080	ERZAEHLER	1	speech	regular	HS	Jenny schaut ins Album.	
6251.240	1.040	ERZAEHLER	1	speech	regular	HS	Forrest betrachtet sie.	
6252.560	0.560	JENNY	1	speech	regular	none	Hier	
6255.160	1.120	ERZAEHLER	1	speech	regular	HS	Sie klappt das Album zu.	
6258.040	0.840	JENNY	1	non	regular	none	huuuch	
6260.080	0.400	JENNY	1	non	regular	none	äääh	
6260.520	0.400	JENNY	1	speech	regular	address	Forrest	
6260.960	1.600	JENNY	1	speech	regular	HS;NS	Ich weiß nicht, wie ich das ausdrücken soll.	
6266.200	0.400	JENNY	1	speech	regular	none	Ich...	
6266.640	0.440	JENNY	1	non	regular	none	äääh	
6267.520	3.240	JENNY	1	speech	regular	HS;NS	Ich wollte mich für alles entschuldigen, was ich dir angetan habe, weiläh...	
6272.280	0.920	JENNY	1	speech	regular	HS;NS	Ich meine, ich war...	
6273.720	1.640	JENNY	1	speech	regular	NS	Ich war ziemlich kaputt und...	
6276.360	1.200	ERZAEHLER	1	speech	regular	HS	Eine Frau bringt einen Jungen.	
6277.640	0.520	LYNN MARIE	1	non	regular	none	uhuh	
6277.800	0.760	JENNY	1	speech	regular	address	Hey	
6278.440	0.560	LYNN MARIE	1	speech	regular	address	Hallo	
6279.960	0.720	JENNY	1	speech	asking	question	Na, du?	
6280.760	0.800	ERZAEHLER	1	speech	regular	HS	Sie hebt ihn hoch.	
6281.440	1.760	JENNY	1	speech	regular	HS	Das ist mein alter Freund aus Alabama.	
6283.240	0.320	LYNN MARIE	1	non	regular	none	ach	
6283.600	1.040	LYNN MARIE	1	speech	regular	address	Hallo, guten Tag	
6284.480	3.320	JENNY	1	non	regular	none	ach, äh	
6284.840	2.800	JENNY	1	speech	regular	HS;HS	Nächste Woche hab' ich einen anderen Dienstplan, da kann ich ihn selbst ab...	
6287.680	3.120	LYNN MARIE	1	speech	regular	complex	Aber hab ich doch gern gemacht. Ich muss los. Ich steh in der zweiten Reihe.	
6289.800	1.200	JENNY	0	speech	regular	none	Okay, danke	
6291.840	2.440	ERZAEHLER	1	speech	regular	HS	Sie geht mit dem blonden Jungen auf dem Arm zu Forrest.	
6294.720	2.840	JENNY	1	speech	asking	complex	Das ist mein sehr guter Freund Mr Gump. Sagst du guten Tag zu ihm?	
6297.600	1.040	FORREST JR.	1	speech	regular	address	Hallo, Mr Gump	
6299.280	0.520	FORREST	1	speech	regular	address	Hallo	
6300.400	1.280	FORREST JR.	1	speech	asking	question	Kann ich jetzt Fernsehen gehen?	
6302.040	1.400	JENNY	1	speech	asking	complex	Ja, kannst du, aber nicht so laut, ja?	
6303.800	1.080	ERZAEHLER	1	speech	regular	HS	Er läuft ins Kinderzimmer.	
6306.120	0.960	FORREST	1	speech	regular	HS	Du bist eine Mama.	
6307.120	0.520	FORREST	1	speech	regular	address	Jenny	
6307.960	0.920	JENNY	1	speech	regular	HS	Ich bin eine Mama.	
6312.160	1.200	JENNY	1	speech	regular	HS	Sein Name ist Forrest.	
6314.960	0.840	FORREST	1	speech	regular	HS	Er heißt wie ich.	
6317.840	1.440	JENNY	1	speech	regular	HS	Es ist der Name seines Daddys.	
6320.800	1.960	FORREST	1	speech	asking	question;NS	Er hat einen Daddy, der auch Forrest heißt?	
6324.480	1.200	JENNY	1	speech	regular	HS;address	Du bist sein Daddy, Forrest.	
6326.480	1.480	ERZAEHLER	1	speech	regular	HS	Er starrt weiter zu dem Jungen.	
6330.600	87.000	OST	1	song	instrumental	none		
6333.360	1.360	ERZAEHLER	1	speech	regular	HS	Verstört weicht er zurück.	
6335.640	1.480	ERZAEHLER	1	speech	regular	HS	Und senkt verschämt den Blick.	
6340.240	0.480	JENNY	1	speech	regular	address	Hey	
6342.280	0.320	JENNY	1	speech	regular	address	Forrest	
6340.840	1.280	ERZAEHLER	1	speech	regular	HS	Er steht unruhig auf der Stelle.	
6342.680	0.000	JENNY	1	speech	regular	address	Forrest	
6342.720	0.560	JENNY	1	speech	commanding	imperative	Sieh mich an!	
6344.120	0.640	JENNY	1	speech	commanding	imperative	Sieh mich an!	
6344.800	0.760	JENNY	1	speech	regular	address	Forrest	
6346.160	0.840	ERZAEHLER	1	speech	regular	HS	Sie nimmt seine Hand.	
6347.840	3.080	JENNY	1	speech	regular	complex	Du hast überhaupt keine Verpflichtung, ok? Du hast nichts falsch gemacht.	
